,DATE_NAME,GEOGRAPHY_NAME,GEOGRAPHY_CODE,VARIABLE_NAME,MEASURES_NAME,OBS_VALUE,OBS_STATUS_NAME
3644,Jan 2015-Dec 2015,Elgin,S22000060,Employment rate - aged 16-64,Variable,74.5,Normal Value
3645,Jan 2015-Dec 2015,Elgin,S22000060,Employment rate - aged 16-64,Numerator,45900.0,Normal Value
3646,Jan 2015-Dec 2015,Elgin,S22000060,Employment rate - aged 16-64,Denominator,61600.0,Normal Value
3647,Jan 2015-Dec 2015,Elgin,S22000060,Employment rate - aged 16-64,Confidence,3.0,Normal Value
3648,Jan 2015-Dec 2015,Elgin,S22000060,Unemployment rate - aged 16-64 ,Variable,3.8,Normal Value
3649,Jan 2015-Dec 2015,Elgin,S22000060,Unemployment rate - aged 16-64 ,Numerator,1800.0,Normal Value
3650,Jan 2015-Dec 2015,Elgin,S22000060,Unemployment rate - aged 16-64 ,Denominator,47700.0,Normal Value
3651,Jan 2015-Dec 2015,Elgin,S22000060,Unemployment rate - aged 16-64 ,Confidence,1.5,Normal Value
3652,Jan 2015-Dec 2015,Elgin,S22000060,% with NVQ4+ - aged 16-64,Variable,31.7,Normal Value
3653,Jan 2015-Dec 2015,Elgin,S22000060,% with NVQ4+ - aged 16-64,Numerator,19500.0,Normal Value
3654,Jan 2015-Dec 2015,Elgin,S22000060,% with NVQ4+ - aged 16-64,Denominator,61400.0,Normal Value
3655,Jan 2015-Dec 2015,Elgin,S22000060,% with NVQ4+ - aged 16-64,Confidence,3.2,Normal Value
3656,Jan 2015-Dec 2015,Elgin,S22000060,% with no qualifications (NVQ) - aged 16-64,Variable,11.3,Normal Value
3657,Jan 2015-Dec 2015,Elgin,S22000060,% with no qualifications (NVQ) - aged 16-64,Numerator,6900.0,Normal Value
3658,Jan 2015-Dec 2015,Elgin,S22000060,% with no qualifications (NVQ) - aged 16-64,Denominator,61400.0,Normal Value
3659,Jan 2015-Dec 2015,Elgin,S22000060,% with no qualifications (NVQ) - aged 16-64,Confidence,2.2,Normal Value
3660,Jan 2015-Dec 2015,Falkirk and Stirling,S22000061,Economic activity rate - aged 16-64,Variable,77.4,Normal Value
3661,Jan 2015-Dec 2015,Falkirk and Stirling,S22000061,Economic activity rate - aged 16-64,Numerator,141200.0,Normal Value
3662,Jan 2015-Dec 2015,Falkirk and Stirling,S22000061,Economic activity rate - aged 16-64,Denominator,182500.0,Normal Value
3663,Jan 2015-Dec 2015,Falkirk and Stirling,S22000061,Economic activity rate - aged 16-64,Confidence,1.8,Normal Value
3664,Jan 2015-Dec 2015,Falkirk and Stirling,S22000061,Employment rate - aged 16-64,Variable,72.9,Normal Value
3665,Jan 2015-Dec 2015,Falkirk and Stirling,S22000061,Employment rate - aged 16-64,Numerator,133100.0,Normal Value
3666,Jan 2015-Dec 2015,Falkirk and Stirling,S22000061,Employment rate - aged 16-64,Denominator,182500.0,Normal Value
3667,Jan 2015-Dec 2015,Falkirk and Stirling,S22000061,Employment rate - aged 16-64,Confidence,1.9,Normal Value
3668,Jan 2015-Dec 2015,Falkirk and Stirling,S22000061,Unemployment rate - aged 16-64 ,Variable,5.8,Normal Value
3669,Jan 2015-Dec 2015,Falkirk and Stirling,S22000061,Unemployment rate - aged 16-64 ,Numerator,8100.0,Normal Value
3670,Jan 2015-Dec 2015,Falkirk and Stirling,S22000061,Unemployment rate - aged 16-64 ,Denominator,141200.0,Normal Value
3671,Jan 2015-Dec 2015,Falkirk and Stirling,S22000061,Unemployment rate - aged 16-64 ,Confidence,1.2,Normal Value
3672,Jan 2015-Dec 2015,Falkirk and Stirling,S22000061,% with NVQ4+ - aged 16-64,Variable,39.5,Normal Value
3673,Jan 2015-Dec 2015,Falkirk and Stirling,S22000061,% with NVQ4+ - aged 16-64,Numerator,71900.0,Normal Value
3674,Jan 2015-Dec 2015,Falkirk and Stirling,S22000061,% with NVQ4+ - aged 16-64,Denominator,181900.0,Normal Value
3675,Jan 2015-Dec 2015,Falkirk and Stirling,S22000061,% with NVQ4+ - aged 16-64,Confidence,2.1,Normal Value
3676,Jan 2015-Dec 2015,Falkirk and Stirling,S22000061,% with no qualifications (NVQ) - aged 16-64,Variable,9.3,Normal Value
3677,Jan 2015-Dec 2015,Falkirk and Stirling,S22000061,% with no qualifications (NVQ) - aged 16-64,Numerator,16900.0,Normal Value
3678,Jan 2015-Dec 2015,Falkirk and Stirling,S22000061,% with no qualifications (NVQ) - aged 16-64,Denominator,181900.0,Normal Value
3679,Jan 2015-Dec 2015,Falkirk and Stirling,S22000061,% with no qualifications (NVQ) - aged 16-64,Confidence,1.3,Normal Value
3680,Jan 2015-Dec 2015,Fort William,S22000062,Economic activity rate - aged 16-64,Variable,92.9,Normal Value
3681,Jan 2015-Dec 2015,Fort William,S22000062,Economic activity rate - aged 16-64,Numerator,9200.0,Normal Value
3682,Jan 2015-Dec 2015,Fort William,S22000062,Economic activity rate - aged 16-64,Denominator,9900.0,Normal Value
3683,Jan 2015-Dec 2015,Fort William,S22000062,Economic activity rate - aged 16-64,Confidence,6.9,Normal Value
3684,Jan 2015-Dec 2015,Fort William,S22000062,Employment rate - aged 16-64,Variable,89.2,Normal Value
3685,Jan 2015-Dec 2015,Fort William,S22000062,Employment rate - aged 16-64,Numerator,8800.0,Normal Value
3686,Jan 2015-Dec 2015,Fort William,S22000062,Employment rate - aged 16-64,Denominator,9900.0,Normal Value
3687,Jan 2015-Dec 2015,Fort William,S22000062,Employment rate - aged 16-64,Confidence,8.3,Normal Value
3688,Jan 2015-Dec 2015,Fort William,S22000062,Unemployment rate - aged 16-64 ,Variable,,Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)
3689,Jan 2015-Dec 2015,Fort William,S22000062,Unemployment rate - aged 16-64 ,Numerator,,Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)
3690,Jan 2015-Dec 2015,Fort William,S22000062,Unemployment rate - aged 16-64 ,Denominator,9200.0,Normal Value
3691,Jan 2015-Dec 2015,Fort William,S22000062,Unemployment rate - aged 16-64 ,Confidence,,Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)
3692,Jan 2015-Dec 2015,Fort William,S22000062,% with NVQ4+ - aged 16-64,Variable,22.8,Normal Value
3693,Jan 2015-Dec 2015,Fort William,S22000062,% with NVQ4+ - aged 16-64,Numerator,2300.0,Normal Value
3694,Jan 2015-Dec 2015,Fort William,S22000062,% with NVQ4+ - aged 16-64,Denominator,9900.0,Normal Value
3695,Jan 2015-Dec 2015,Fort William,S22000062,% with NVQ4+ - aged 16-64,Confidence,11.2,Normal Value
3696,Jan 2015-Dec 2015,Fort William,S22000062,% with no qualifications (NVQ) - aged 16-64,Variable,13.6,Normal Value
3697,Jan 2015-Dec 2015,Fort William,S22000062,% with no qualifications (NVQ) - aged 16-64,Numerator,1300.0,Normal Value
3698,Jan 2015-Dec 2015,Fort William,S22000062,% with no qualifications (NVQ) - aged 16-64,Denominator,9900.0,Normal Value
3699,Jan 2015-Dec 2015,Fort William,S22000062,% with no qualifications (NVQ) - aged 16-64,Confidence,,Estimate and confidence interval unreliable since the group sample size is small (3-9)
3700,Jan 2015-Dec 2015,Fraserburgh,S22000084,Economic activity rate - aged 16-64,Variable,69.4,Normal Value
3701,Jan 2015-Dec 2015,Fraserburgh,S22000084,Economic activity rate - aged 16-64,Numerator,8500.0,Normal Value
3702,Jan 2015-Dec 2015,Fraserburgh,S22000084,Economic activity rate - aged 16-64,Denominator,12200.0,Normal Value
3703,Jan 2015-Dec 2015,Fraserburgh,S22000084,Economic activity rate - aged 16-64,Confidence,13.0,Normal Value
3704,Jan 2015-Dec 2015,Fraserburgh,S22000084,Employment rate - aged 16-64,Variable,65.6,Normal Value
3705,Jan 2015-Dec 2015,Fraserburgh,S22000084,Employment rate - aged 16-64,Numerator,8000.0,Normal Value
3706,Jan 2015-Dec 2015,Fraserburgh,S22000084,Employment rate - aged 16-64,Denominator,12200.0,Normal Value
3707,Jan 2015-Dec 2015,Fraserburgh,S22000084,Employment rate - aged 16-64,Confidence,13.4,Normal Value
3708,Jan 2015-Dec 2015,Fraserburgh,S22000084,Unemployment rate - aged 16-64 ,Variable,,Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)
3709,Jan 2015-Dec 2015,Fraserburgh,S22000084,Unemployment rate - aged 16-64 ,Numerator,,Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)
3710,Jan 2015-Dec 2015,Fraserburgh,S22000084,Unemployment rate - aged 16-64 ,Denominator,8500.0,Normal Value
3711,Jan 2015-Dec 2015,Fraserburgh,S22000084,Unemployment rate - aged 16-64 ,Confidence,,Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)
3712,Jan 2015-Dec 2015,Fraserburgh,S22000084,% with NVQ4+ - aged 16-64,Variable,36.8,Normal Value
3713,Jan 2015-Dec 2015,Fraserburgh,S22000084,% with NVQ4+ - aged 16-64,Numerator,4500.0,Normal Value
3714,Jan 2015-Dec 2015,Fraserburgh,S22000084,% with NVQ4+ - aged 16-64,Denominator,12200.0,Normal Value
3715,Jan 2015-Dec 2015,Fraserburgh,S22000084,% with NVQ4+ - aged 16-64,Confidence,13.6,Normal Value
3716,Jan 2015-Dec 2015,Fraserburgh,S22000084,% with no qualifications (NVQ) - aged 16-64,Variable,5.4,Normal Value
3717,Jan 2015-Dec 2015,Fraserburgh,S22000084,% with no qualifications (NVQ) - aged 16-64,Numerator,700.0,Normal Value
3718,Jan 2015-Dec 2015,Fraserburgh,S22000084,% with no qualifications (NVQ) - aged 16-64,Denominator,12200.0,Normal Value
3719,Jan 2015-Dec 2015,Fraserburgh,S22000084,% with no qualifications (NVQ) - aged 16-64,Confidence,,Estimate and confidence interval unreliable since the group sample size is small (3-9)
3720,Jan 2015-Dec 2015,Galashiels and Peebles,S22000063,Economic activity rate - aged 16-64,Variable,82.3,Normal Value
3721,Jan 2015-Dec 2015,Galashiels and Peebles,S22000063,Economic activity rate - aged 16-64,Numerator,26000.0,Normal Value
3722,Jan 2015-Dec 2015,Galashiels and Peebles,S22000063,Economic activity rate - aged 16-64,Denominator,31600.0,Normal Value
3723,Jan 2015-Dec 2015,Galashiels and Peebles,S22000063,Economic activity rate - aged 16-64,Confidence,3.9,Normal Value
3724,Jan 2015-Dec 2015,Galashiels and Peebles,S22000063,Employment rate - aged 16-64,Variable,78.3,Normal Value
3725,Jan 2015-Dec 2015,Galashiels and Peebles,S22000063,Employment rate - aged 16-64,Numerator,24800.0,Normal Value
3726,Jan 2015-Dec 2015,Galashiels and Peebles,S22000063,Employment rate - aged 16-64,Denominator,31600.0,Normal Value
3727,Jan 2015-Dec 2015,Galashiels and Peebles,S22000063,Employment rate - aged 16-64,Confidence,4.2,Normal Value
3728,Jan 2015-Dec 2015,Galashiels and Peebles,S22000063,Unemployment rate - aged 16-64 ,Variable,4.9,Normal Value
3729,Jan 2015-Dec 2015,Galashiels and Peebles,S22000063,Unemployment rate - aged 16-64 ,Numerator,1300.0,Normal Value
3730,Jan 2015-Dec 2015,Galashiels and Peebles,S22000063,Unemployment rate - aged 16-64 ,Denominator,26000.0,Normal Value
3731,Jan 2015-Dec 2015,Galashiels and Peebles,S22000063,Unemployment rate - aged 16-64 ,Confidence,2.5,Normal Value
3732,Jan 2015-Dec 2015,Galashiels and Peebles,S22000063,% with NVQ4+ - aged 16-64,Variable,50.1,Normal Value
3733,Jan 2015-Dec 2015,Galashiels and Peebles,S22000063,% with NVQ4+ - aged 16-64,Numerator,15600.0,Normal Value
3734,Jan 2015-Dec 2015,Galashiels and Peebles,S22000063,% with NVQ4+ - aged 16-64,Denominator,31200.0,Normal Value
3735,Jan 2015-Dec 2015,Galashiels and Peebles,S22000063,% with NVQ4+ - aged 16-64,Confidence,5.2,Normal Value
3736,Jan 2015-Dec 2015,Galashiels and Peebles,S22000063,% with no qualifications (NVQ) - aged 16-64,Variable,4.6,Normal Value
3737,Jan 2015-Dec 2015,Galashiels and Peebles,S22000063,% with no qualifications (NVQ) - aged 16-64,Numerator,1400.0,Normal Value
3738,Jan 2015-Dec 2015,Galashiels and Peebles,S22000063,% with no qualifications (NVQ) - aged 16-64,Denominator,31200.0,Normal Value
3739,Jan 2015-Dec 2015,Galashiels and Peebles,S22000063,% with no qualifications (NVQ) - aged 16-64,Confidence,2.2,Normal Value
3740,Jan 2015-Dec 2015,Girvan,S22000064,Economic activity rate - aged 16-64,Variable,76.3,Normal Value
3741,Jan 2015-Dec 2015,Girvan,S22000064,Economic activity rate - aged 16-64,Numerator,5700.0,Normal Value
3742,Jan 2015-Dec 2015,Girvan,S22000064,Economic activity rate - aged 16-64,Denominator,7400.0,Normal Value
3743,Jan 2015-Dec 2015,Girvan,S22000064,Economic activity rate - aged 16-64,Confidence,9.0,Normal Value
3744,Jan 2015-Dec 2015,Girvan,S22000064,Employment rate - aged 16-64,Variable,72.0,Normal Value
3745,Jan 2015-Dec 2015,Girvan,S22000064,Employment rate - aged 16-64,Numerator,5300.0,Normal Value
3746,Jan 2015-Dec 2015,Girvan,S22000064,Employment rate - aged 16-64,Denominator,7400.0,Normal Value
3747,Jan 2015-Dec 2015,Girvan,S22000064,Employment rate - aged 16-64,Confidence,9.6,Normal Value
3748,Jan 2015-Dec 2015,Girvan,S22000064,Unemployment rate - aged 16-64 ,Variable,5.7,Normal Value
3749,Jan 2015-Dec 2015,Girvan,S22000064,Unemployment rate - aged 16-64 ,Numerator,,Estimate is less than 500
3750,Jan 2015-Dec 2015,Girvan,S22000064,Unemployment rate - aged 16-64 ,Denominator,5700.0,Normal Value
3751,Jan 2015-Dec 2015,Girvan,S22000064,Unemployment rate - aged 16-64 ,Confidence,,Estimate and confidence interval unreliable since the group sample size is small (3-9)
3752,Jan 2015-Dec 2015,Girvan,S22000064,% with NVQ4+ - aged 16-64,Variable,34.6,Normal Value
3753,Jan 2015-Dec 2015,Girvan,S22000064,% with NVQ4+ - aged 16-64,Numerator,2600.0,Normal Value
3754,Jan 2015-Dec 2015,Girvan,S22000064,% with NVQ4+ - aged 16-64,Denominator,7400.0,Normal Value
3755,Jan 2015-Dec 2015,Girvan,S22000064,% with NVQ4+ - aged 16-64,Confidence,10.1,Normal Value
3756,Jan 2015-Dec 2015,Girvan,S22000064,% with no qualifications (NVQ) - aged 16-64,Variable,11.5,Normal Value
3757,Jan 2015-Dec 2015,Girvan,S22000064,% with no qualifications (NVQ) - aged 16-64,Numerator,900.0,Normal Value
3758,Jan 2015-Dec 2015,Girvan,S22000064,% with no qualifications (NVQ) - aged 16-64,Denominator,7400.0,Normal Value
3759,Jan 2015-Dec 2015,Girvan,S22000064,% with no qualifications (NVQ) - aged 16-64,Confidence,6.8,Normal Value
3760,Jan 2015-Dec 2015,Glasgow,S22000065,Economic activity rate - aged 16-64,Variable,75.5,Normal Value
3761,Jan 2015-Dec 2015,Glasgow,S22000065,Economic activity rate - aged 16-64,Numerator,617800.0,Normal Value
3762,Jan 2015-Dec 2015,Glasgow,S22000065,Economic activity rate - aged 16-64,Denominator,818600.0,Normal Value
3763,Jan 2015-Dec 2015,Glasgow,S22000065,Economic activity rate - aged 16-64,Confidence,1.3,Normal Value
3764,Jan 2015-Dec 2015,Glasgow,S22000065,Employment rate - aged 16-64,Variable,70.2,Normal Value
3765,Jan 2015-Dec 2015,Glasgow,S22000065,Employment rate - aged 16-64,Numerator,574700.0,Normal Value
3766,Jan 2015-Dec 2015,Glasgow,S22000065,Employment rate - aged 16-64,Denominator,818600.0,Normal Value
3767,Jan 2015-Dec 2015,Glasgow,S22000065,Employment rate - aged 16-64,Confidence,1.4,Normal Value
3768,Jan 2015-Dec 2015,Glasgow,S22000065,Unemployment rate - aged 16-64 ,Variable,7.0,Normal Value
3769,Jan 2015-Dec 2015,Glasgow,S22000065,Unemployment rate - aged 16-64 ,Numerator,43100.0,Normal Value
3770,Jan 2015-Dec 2015,Glasgow,S22000065,Unemployment rate - aged 16-64 ,Denominator,617800.0,Normal Value
3771,Jan 2015-Dec 2015,Glasgow,S22000065,Unemployment rate - aged 16-64 ,Confidence,0.9,Normal Value
3772,Jan 2015-Dec 2015,Glasgow,S22000065,% with NVQ4+ - aged 16-64,Variable,45.0,Normal Value
3773,Jan 2015-Dec 2015,Glasgow,S22000065,% with NVQ4+ - aged 16-64,Numerator,368100.0,Normal Value
3774,Jan 2015-Dec 2015,Glasgow,S22000065,% with NVQ4+ - aged 16-64,Denominator,817400.0,Normal Value
3775,Jan 2015-Dec 2015,Glasgow,S22000065,% with NVQ4+ - aged 16-64,Confidence,1.5,Normal Value
3776,Jan 2015-Dec 2015,Glasgow,S22000065,% with no qualifications (NVQ) - aged 16-64,Variable,10.4,Normal Value
3777,Jan 2015-Dec 2015,Glasgow,S22000065,% with no qualifications (NVQ) - aged 16-64,Numerator,85200.0,Normal Value
3778,Jan 2015-Dec 2015,Glasgow,S22000065,% with no qualifications (NVQ) - aged 16-64,Denominator,817400.0,Normal Value
3779,Jan 2015-Dec 2015,Glasgow,S22000065,% with no qualifications (NVQ) - aged 16-64,Confidence,0.9,Normal Value
3780,Jan 2015-Dec 2015,Golspie and Brora,S22000066,Economic activity rate - aged 16-64,Variable,86.0,Normal Value
3781,Jan 2015-Dec 2015,Golspie and Brora,S22000066,Economic activity rate - aged 16-64,Numerator,4500.0,Normal Value
3782,Jan 2015-Dec 2015,Golspie and Brora,S22000066,Economic activity rate - aged 16-64,Denominator,5200.0,Normal Value
3783,Jan 2015-Dec 2015,Golspie and Brora,S22000066,Economic activity rate - aged 16-64,Confidence,13.1,Normal Value
3784,Jan 2015-Dec 2015,Golspie and Brora,S22000066,Employment rate - aged 16-64,Variable,86.0,Normal Value
3785,Jan 2015-Dec 2015,Golspie and Brora,S22000066,Employment rate - aged 16-64,Numerator,4500.0,Normal Value
3786,Jan 2015-Dec 2015,Golspie and Brora,S22000066,Employment rate - aged 16-64,Denominator,5200.0,Normal Value
3787,Jan 2015-Dec 2015,Golspie and Brora,S22000066,Employment rate - aged 16-64,Confidence,13.1,Normal Value
3788,Jan 2015-Dec 2015,Golspie and Brora,S22000066,Unemployment rate - aged 16-64 ,Variable,,Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)
3789,Jan 2015-Dec 2015,Golspie and Brora,S22000066,Unemployment rate - aged 16-64 ,Numerator,,Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)
3790,Jan 2015-Dec 2015,Golspie and Brora,S22000066,Unemployment rate - aged 16-64 ,Denominator,4500.0,Normal Value
3791,Jan 2015-Dec 2015,Golspie and Brora,S22000066,Unemployment rate - aged 16-64 ,Confidence,,Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)
3792,Jan 2015-Dec 2015,Golspie and Brora,S22000066,% with NVQ4+ - aged 16-64,Variable,29.4,Normal Value
3793,Jan 2015-Dec 2015,Golspie and Brora,S22000066,% with NVQ4+ - aged 16-64,Numerator,1500.0,Normal Value
3794,Jan 2015-Dec 2015,Golspie and Brora,S22000066,% with NVQ4+ - aged 16-64,Denominator,5200.0,Normal Value
3795,Jan 2015-Dec 2015,Golspie and Brora,S22000066,% with NVQ4+ - aged 16-64,Confidence,,Estimate and confidence interval unreliable since the group sample size is small (3-9)
3796,Jan 2015-Dec 2015,Golspie and Brora,S22000066,% with no qualifications (NVQ) - aged 16-64,Variable,,Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)
3797,Jan 2015-Dec 2015,Golspie and Brora,S22000066,% with no qualifications (NVQ) - aged 16-64,Numerator,,Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)
3798,Jan 2015-Dec 2015,Golspie and Brora,S22000066,% with no qualifications (NVQ) - aged 16-64,Denominator,5200.0,Normal Value
3799,Jan 2015-Dec 2015,Golspie and Brora,S22000066,% with no qualifications (NVQ) - aged 16-64,Confidence,,Estimate and confidence interval not available since the group sample size is zero or disclosive (0-2)
3800,Jan 2015-Dec 2015,Greenock,S22000085,Economic activity rate - aged 16-64,Variable,73.6,Normal Value
3801,Jan 2015-Dec 2015,Greenock,S22000085,Economic activity rate - aged 16-64,Numerator,38500.0,Normal Value
3802,Jan 2015-Dec 2015,Greenock,S22000085,Economic activity rate - aged 16-64,Denominator,52300.0,Normal Value
3803,Jan 2015-Dec 2015,Greenock,S22000085,Economic activity rate - aged 16-64,Confidence,3.2,Normal Value
3804,Jan 2015-Dec 2015,Greenock,S22000085,Employment rate - aged 16-64,Variable,67.5,Normal Value
3805,Jan 2015-Dec 2015,Greenock,S22000085,Employment rate - aged 16-64,Numerator,35300.0,Normal Value
3806,Jan 2015-Dec 2015,Greenock,S22000085,Employment rate - aged 16-64,Denominator,52300.0,Normal Value
3807,Jan 2015-Dec 2015,Greenock,S22000085,Employment rate - aged 16-64,Confidence,3.4,Normal Value
3808,Jan 2015-Dec 2015,Greenock,S22000085,Unemployment rate - aged 16-64 ,Variable,8.2,Normal Value
3809,Jan 2015-Dec 2015,Greenock,S22000085,Unemployment rate - aged 16-64 ,Numerator,3200.0,Normal Value
3810,Jan 2015-Dec 2015,Greenock,S22000085,Unemployment rate - aged 16-64 ,Denominator,38500.0,Normal Value
3811,Jan 2015-Dec 2015,Greenock,S22000085,Unemployment rate - aged 16-64 ,Confidence,2.4,Normal Value
3812,Jan 2015-Dec 2015,Greenock,S22000085,% with NVQ4+ - aged 16-64,Variable,36.1,Normal Value
3813,Jan 2015-Dec 2015,Greenock,S22000085,% with NVQ4+ - aged 16-64,Numerator,18700.0,Normal Value
3814,Jan 2015-Dec 2015,Greenock,S22000085,% with NVQ4+ - aged 16-64,Denominator,51800.0,Normal Value
3815,Jan 2015-Dec 2015,Greenock,S22000085,% with NVQ4+ - aged 16-64,Confidence,3.5,Normal Value
3816,Jan 2015-Dec 2015,Greenock,S22000085,% with no qualifications (NVQ) - aged 16-64,Variable,13.1,Normal Value
3817,Jan 2015-Dec 2015,Greenock,S22000085,% with no qualifications (NVQ) - aged 16-64,Numerator,6800.0,Normal Value
3818,Jan 2015-Dec 2015,Greenock,S22000085,% with no qualifications (NVQ) - aged 16-64,Denominator,51800.0,Normal Value
3819,Jan 2015-Dec 2015,Greenock,S22000085,% with no qualifications (NVQ) - aged 16-64,Confidence,2.5,Normal Value
3820,Jan 2015-Dec 2015,Hawick and Kelso,S22000067,Economic activity rate - aged 16-64,Variable,77.4,Normal Value
3821,Jan 2015-Dec 2015,Hawick and Kelso,S22000067,Economic activity rate - aged 16-64,Numerator,17200.0,Normal Value
3822,Jan 2015-Dec 2015,Hawick and Kelso,S22000067,Economic activity rate - aged 16-64,Denominator,22200.0,Normal Value
3823,Jan 2015-Dec 2015,Hawick and Kelso,S22000067,Economic activity rate - aged 16-64,Confidence,5.0,Normal Value
3824,Jan 2015-Dec 2015,Hawick and Kelso,S22000067,Employment rate - aged 16-64,Variable,73.5,Normal Value
3825,Jan 2015-Dec 2015,Hawick and Kelso,S22000067,Employment rate - aged 16-64,Numerator,16300.0,Normal Value
3826,Jan 2015-Dec 2015,Hawick and Kelso,S22000067,Employment rate - aged 16-64,Denominator,22200.0,Normal Value
3827,Jan 2015-Dec 2015,Hawick and Kelso,S22000067,Employment rate - aged 16-64,Confidence,5.3,Normal Value
3828,Jan 2015-Dec 2015,Hawick and Kelso,S22000067,Unemployment rate - aged 16-64 ,Variable,5.1,Normal Value
3829,Jan 2015-Dec 2015,Hawick and Kelso,S22000067,Unemployment rate - aged 16-64 ,Numerator,900.0,Normal Value
3830,Jan 2015-Dec 2015,Hawick and Kelso,S22000067,Unemployment rate - aged 16-64 ,Denominator,17200.0,Normal Value
3831,Jan 2015-Dec 2015,Hawick and Kelso,S22000067,Unemployment rate - aged 16-64 ,Confidence,3.0,Normal Value
3832,Jan 2015-Dec 2015,Hawick and Kelso,S22000067,% with NVQ4+ - aged 16-64,Variable,33.8,Normal Value
3833,Jan 2015-Dec 2015,Hawick and Kelso,S22000067,% with NVQ4+ - aged 16-64,Numerator,7400.0,Normal Value
3834,Jan 2015-Dec 2015,Hawick and Kelso,S22000067,% with NVQ4+ - aged 16-64,Denominator,21900.0,Normal Value
3835,Jan 2015-Dec 2015,Hawick and Kelso,S22000067,% with NVQ4+ - aged 16-64,Confidence,5.7,Normal Value
3836,Jan 2015-Dec 2015,Hawick and Kelso,S22000067,% with no qualifications (NVQ) - aged 16-64,Variable,9.2,Normal Value
3837,Jan 2015-Dec 2015,Hawick and Kelso,S22000067,% with no qualifications (NVQ) - aged 16-64,Numerator,2000.0,Normal Value
3838,Jan 2015-Dec 2015,Hawick and Kelso,S22000067,% with no qualifications (NVQ) - aged 16-64,Denominator,21900.0,Normal Value
3839,Jan 2015-Dec 2015,Hawick and Kelso,S22000067,% with no qualifications (NVQ) - aged 16-64,Confidence,3.5,Normal Value
3840,Jan 2015-Dec 2015,Inverness,S22000068,Economic activity rate - aged 16-64,Variable,84.2,Normal Value
3841,Jan 2015-Dec 2015,Inverness,S22000068,Economic activity rate - aged 16-64,Numerator,71900.0,Normal Value
3842,Jan 2015-Dec 2015,Inverness,S22000068,Economic activity rate - aged 16-64,Denominator,85400.0,Normal Value
3843,Jan 2015-Dec 2015,Inverness,S22000068,Economic activity rate - aged 16-64,Confidence,3.7,Normal Value
3844,Jan 2015-Dec 2015,Inverness,S22000068,Employment rate - aged 16-64,Variable,81.9,Normal Value
3845,Jan 2015-Dec 2015,Inverness,S22000068,Employment rate - aged 16-64,Numerator,69900.0,Normal Value
3846,Jan 2015-Dec 2015,Inverness,S22000068,Employment rate - aged 16-64,Denominator,85400.0,Normal Value
3847,Jan 2015-Dec 2015,Inverness,S22000068,Employment rate - aged 16-64,Confidence,3.9,Normal Value
3848,Jan 2015-Dec 2015,Inverness,S22000068,Unemployment rate - aged 16-64 ,Variable,2.7,Normal Value
3849,Jan 2015-Dec 2015,Inverness,S22000068,Unemployment rate - aged 16-64 ,Numerator,2000.0,Normal Value
3850,Jan 2015-Dec 2015,Inverness,S22000068,Unemployment rate - aged 16-64 ,Denominator,71900.0,Normal Value
3851,Jan 2015-Dec 2015,Inverness,S22000068,Unemployment rate - aged 16-64 ,Confidence,,Estimate and confidence interval unreliable since the group sample size is small (3-9)
3852,Jan 2015-Dec 2015,Inverness,S22000068,% with NVQ4+ - aged 16-64,Variable,42.9,Normal Value
3853,Jan 2015-Dec 2015,Inverness,S22000068,% with NVQ4+ - aged 16-64,Numerator,36500.0,Normal Value
3854,Jan 2015-Dec 2015,Inverness,S22000068,% with NVQ4+ - aged 16-64,Denominator,85100.0,Normal Value
3855,Jan 2015-Dec 2015,Inverness,S22000068,% with NVQ4+ - aged 16-64,Confidence,5.0,Normal Value
3856,Jan 2015-Dec 2015,Inverness,S22000068,% with no qualifications (NVQ) - aged 16-64,Variable,8.5,Normal Value
3857,Jan 2015-Dec 2015,Inverness,S22000068,% with no qualifications (NVQ) - aged 16-64,Numerator,7300.0,Normal Value
3858,Jan 2015-Dec 2015,Inverness,S22000068,% with no qualifications (NVQ) - aged 16-64,Denominator,85100.0,Normal Value
3859,Jan 2015-Dec 2015,Inverness,S22000068,% with no qualifications (NVQ) - aged 16-64,Confidence,2.8,Normal Value
3860,Jan 2015-Dec 2015,Kilmarnock and Irvine,S22000069,Economic activity rate - aged 16-64,Variable,72.8,Normal Value
3861,Jan 2015-Dec 2015,Kilmarnock and Irvine,S22000069,Economic activity rate - aged 16-64,Numerator,93200.0,Normal Value
3862,Jan 2015-Dec 2015,Kilmarnock and Irvine,S22000069,Economic activity rate - aged 16-64,Denominator,128000.0,Normal Value
3863,Jan 2015-Dec 2015,Kilmarnock and Irvine,S22000069,Economic activity rate - aged 16-64,Confidence,2.5,Normal Value
3864,Jan 2015-Dec 2015,Kilmarnock and Irvine,S22000069,Employment rate - aged 16-64,Variable,65.5,Normal Value
